file_name,CPU,label,is_packed,packer_info,packing_algorithm,UPX(3.94),UPX(3.95),UPX(4.02),Source,md5,family,first_seen,size
189fed74ef8a737112cc8437b84f98ec9d71646ce5017a7a9b5ed361b7086bfc,Intel 80386,Malware,0,,,1,1,1,Malware,f5ffdd524e8a106be8ca76ab517ba4a9,mirai,2021-06-27 12:24:50,49852.0
f12e7e4c5538b64178ca59a859114ddf93a30b2c156f8b4abc78fe8d2e6b20d4,Intel 80386,Malware,0,,,0,0,0,Malware,a360d60ddb1779ae1a4e558a2b930260,mirai,2023-07-03 03:51:20,68992.0
dcbf16cf0053cea72ca11dbab577bf344e8e474bfb10eeb115fe7741d97e6505,Intel 80386,Malware,0,,,1,1,1,Malware,e39eaec97d025cb34d4f95eaddf4b5e2,mirai,2024-02-14 08:25:11,92516.0
33e238ad338c380c15c91d4ce4343a3940c2c523007b984c3591eacae00a3ef4,Intel 80386,Malware,0,,,1,1,1,Malware,bc0342fd26e9c8931d2da9f724130054,mirai,2022-08-27 10:23:19,107888.0
0917f00c0f4e456bbf09d3f0a1cf3dd6cfba561d5cb0590efc26adfe1e8eccf2,Intel 80386,Malware,0,,,1,1,1,Malware,7184e2ae6e8873f6d19567d3883566e9,mirai,2019-03-14 03:04:43,19866.0
11fd7fea222ccf7c5588a1d7f65ec3a60c32aeaae534061cd00017e67c54d966,Intel 80386,Malware,0,,,0,0,0,Malware,7f95377cc434ae8e5bf65113944becf5,mirai,2019-12-01 04:45:37,19324.0
fde86369a8c30a22efc2c3b88d647418903cf2bccf70bbe41be0c06a936cebc2,Intel 80386,Malware,0,,,1,1,1,Malware,65ffc8aa5be90547a770855db826349d,mirai,2020-04-25 12:01:53,49852.0
8e58b31e335d25564c5f6549801a70fc64dace21b809dd37d0cf04df4d4211d7,Intel 80386,Malware,0,,,1,1,1,Malware,4111a69bdee7791f6f6c4a0711b080fa,mirai,2019-09-25 22:13:52,49916.0
8588f2adb530d5999b0cee48ba31071e2890687a0c8529b463f586db4184b487,Intel 80386,Malware,0,,,1,1,1,Malware,7a845023df54891edec95ed8a4ff47eb,mirai,2023-04-14 13:16:47,55632.0
c8bae02922ae8bc3f023173a96a63e35710d00ad44ed3dc086fbb66c0bc748a0,Intel 80386,Malware,0,,,1,1,1,Malware,1282b8f408156ad291db0fc7b8d85299,mirai,2021-01-17 13:51:44,62224.0
9b9ba372f4e3482f14541c98a10890845baa3733ef72e18563e689c772124f02,Intel 80386,Malware,0,,,0,0,0,Malware,8c1f64d91e541b46102336086e925e12,mirai,2021-04-06 22:54:08,29616.0
c5db1c3367ba1db0d1c35ef5ff0417e9e4c71385086ed8ab06c29a62add8aac2,Intel 80386,Malware,0,,,1,1,1,Malware,d4a3e76e6ea1601a83e018f11d8e0fd1,mirai,2023-08-26 01:25:10,50524.0
9bcc13ad3a28381e100ebcded23dd0d1916362a624bf89cc8e4916c2b71f6e7a,Intel 80386,Malware,0,,,1,1,1,Malware,a6734913b80b482d9378679515d93366,mirai,2022-06-23 06:35:37,54160.0
7825605df53d14c55c369a9b0bf3fb45aa0640dfd5e1b869f0d6ed22af515f5b,Intel 80386,Malware,0,,,1,1,1,Malware,ea76d76b65cffdcbc92f692f4a0bf68f,mirai,2019-04-23 12:03:26,49852.0
bc80162c851967828ee09b0f70882fe4af10c091c9507ac800abee3ef227a4e1,Intel 80386,Malware,0,,,0,0,0,Malware,b77cb3708899366014742c499a269ddd,mirai,2021-06-15 17:04:48,1623487.0
bd613a2d70ef422223f2762aed5db8cbcfdfbfcca8a7b827749e29e6a888bcc5,Intel 80386,Malware,0,,,1,1,1,Malware,679a0888936187df4e7a39d81c4f9e93,mirai,2021-08-11 05:58:42,45656.0
9ae84d7df680ed8d1dab77403e57a5d199e49181305a720ee2ebb82a415ff4e8,Intel 80386,Malware,0,,,0,0,0,Malware,8f9278cd48adca0042e32ae4b777b1e4,mirai,2021-08-11 15:24:33,8227.0
6a005bb3b46fc1b914e1bbb1efcdfb454096cad4cd9f5c65ba3cccbb82f24c20,Intel 80386,Malware,0,,,0,0,0,Malware,eefa508d412adb8e28739806b0c46c8b,mirai,2020-11-20 00:39:38,32004.0
299049ccff60369e34e69d969c0e169be97f9e33cb7f43300fec719a63aafe43,Intel 80386,Malware,0,,,1,1,1,Malware,388cb8520292db92f8110ce4399630cb,mirai,2020-11-12 09:37:09,74512.0
0d2fc6e794d54d00233a0785e370f9014020f8a2e791bfaa6c819cec51d9683e,Intel 80386,Malware,0,,,0,0,0,Malware,524bed39aa09c4a36fffa3fb49b890fd,mirai,2024-02-22 15:31:53,86451.0
200b671339cdf22b7f984e501c2bfb3b4d2b81f3722ab54be13d5eb35fa016a7,Intel 80386,Malware,0,,,0,0,0,Malware,c2900f42897a527a30c2646421e4edc7,mirai,2023-09-13 15:47:52,61376.0
93ec8eef493ad782261bfbbc1df08713a85544b4bad150f51fc947c5777abeee,Intel 80386,Malware,0,,,1,1,1,Malware,66085eec48e3ad9863e73f4014f41555,mirai,2023-07-04 20:32:17,29760.0
bc8cbfceb4f72f97d69c802354216c4be4b1836dcee93a235916ddea78562782,Intel 80386,Malware,0,,,1,1,1,Malware,e33c16409ef969d80ec357db6760e9ff,mirai,2021-09-02 21:31:35,50608.0
c915fbb4f14bfd5dc2aa094bd01de849810b8313d73b2aee4ebb70ee22a98f8e,Intel 80386,Malware,0,,,1,1,1,Malware,e2fe58f666f644b1217b87e134e82368,mirai,2019-11-05 01:46:18,84266.0
44becc081acd152758c1973da1c04492f54aa5a425b44dfbb1a29257895841a9,Intel 80386,Malware,0,,,1,1,1,Malware,e07c78616aa7f04c5133591010f3743e,mirai,2023-05-01 00:43:17,74980.0
cb7cb7f82c9ce547836f84784eb2ea32288913f7146ed072a8d32b5e728323a6,Intel 80386,Malware,0,,,1,1,1,Malware,f172a1131aeb63352616d9b2f2e22baa,mirai,2020-04-19 00:20:50,67440.0
58c1c97ff963e4256c881dbcdac96f76609c97da851fa23b74afb94db7040c19,Intel 80386,Malware,0,,,0,0,0,Malware,92c8e46f65a42a52e36c60d5dbcc6a3f,mirai,2023-04-30 20:48:42,61376.0
d5642cc8b49a2c0f4aff4b73875bc7bce0f48ac38489301e8ba731e0ed3166d0,Intel 80386,Malware,0,,,1,1,1,Malware,25b83165860e606d98fa3cf90c81b81d,mirai,2019-07-10 04:14:26,71824.0
d34e502121da37a559a5154935cf3079a3f99d320373020f4f48e5509a96c5a8,Intel 80386,Malware,0,,,1,1,1,Malware,b90c3936318a477ab27d5f95caa3deee,mirai,2023-12-02 09:14:39,103508.0
dd5bab391aa51e5e00c0d0cc64c138e849c04de052908e4fe5a27543c4ec99c5,Intel 80386,Malware,0,,,1,1,1,Malware,8f9f581db2acf3d489ae976128c4301d,mirai,2023-08-26 03:55:15,47316.0
dc3143018a31ac7045192673cd6a18614831555e57ac76381f6a49c267e04892,Intel 80386,Malware,0,,,1,1,1,Malware,53fbfa9aab73a2c4f9af4c6fdbc276dd,mirai,2021-02-10 06:38:52,55680.0
4f08db2c5f8b18e7a6da7d3c59beab37f4b519dfebe1b20aa92d830972a10624,Intel 80386,Malware,0,,,1,1,1,Malware,eaeb1809ab243793c8200ae1c4c1c1b3,gafgyt,2022-01-05 00:18:13,108239.0
41fb0af968f2d9b3257e1d9589675923a42864b0c801886ee1715f0422a5f4fc,Intel 80386,Malware,0,,,1,0,0,Malware,a2380829f329727ce541b99cb4ad0ab7,gafgyt,2022-01-06 02:06:47,82220.0
1169286864fde9726b4da968c0dda65bec7c986ac846781a636e26fc6847a777,Intel 80386,Malware,0,,,1,1,1,Malware,61ac06025fe44563930a1ff67644688d,gafgyt,2018-09-07 18:49:04,78666.0
cc6d930c3b3c5de60d2986aad298c6fc968e2323b7106b44568bec3919e41314,Intel 80386,Malware,0,,,1,1,1,Malware,0c31cd0c4ca7a6437f86c2aade071570,gafgyt,2019-05-14 04:54:39,68892.0
59f237f4cc0d280f7e65c5a363a198c5ce5ab9357309f71cdf83e188a529632f,Intel 80386,Malware,0,,,1,1,1,Malware,4be9a83a86f42ab58d18649e610a5c0f,gafgyt,2019-05-12 20:14:23,68252.0
65e91a33ee8dd6b32b119681054c58cc0cd48f9b527b1510dd9753dc02aea5be,Intel 80386,Malware,0,,,1,1,1,Malware,d9ca83376eac561fb168066ab7ce1416,gafgyt,2022-01-05 16:50:51,116637.0
8773089d7ef480af05154fe82f161d89811f21e18d59d700a03e1caa7da16991,Intel 80386,Malware,0,,,1,1,1,Malware,41525252ea908af5a432373514a28e96,gafgyt,2020-06-12 13:30:40,68252.0
79696c0a02681f95fbc065660fa5c0bf225517cc07d2e8d1333645c747fe4630,Intel 80386,Malware,0,,,1,1,1,Malware,0edc8becf9e47db85fdb4cdb08c89a17,gafgyt,2020-10-04 04:22:55,100042.0
1c7a2ee0d125df3f86896fb46c1f0b68f9746d94eb306320c1d7dd30865e6124,Intel 80386,Malware,0,,,1,1,1,Malware,ad71a946103d1f4d97ac575038e641f7,gafgyt,2018-12-07 06:24:59,85433.0
8c883f4334234d2be5ef341d2a140f5d62c7e9e118b59fb6a72f7de78ba2f541,Intel 80386,Malware,0,,,1,1,1,Malware,e86079646e9418fbde3a8a6d1df05f4e,gafgyt,2021-03-20 15:10:55,152241.0
8a6f485c2785680fb5b78645c99ea18bea2d62f07aac49ed5a234796687cdee2,Intel 80386,Malware,0,,,1,1,1,Malware,0941110fa6bf36fb250fcfede8900ab7,gafgyt,2019-07-31 10:20:16,68667.0
5b26b95638ccb2a5229c90168b093e1199fc4556eae676357aff450ebf79c3d3,Intel 80386,Malware,0,,,1,1,1,Malware,ebb05b45ebaaf1574157670c63670559,gafgyt,2019-11-16 18:30:35,100042.0
ab6a86078d331b0e89a2426627b4100a1323ab988a0262a4709b2e134d3e0805,Intel 80386,Malware,0,,,1,1,1,Malware,d3f8bfc6f137a84a0e966cf24f3ee108,gafgyt,2019-08-02 19:22:39,73601.0
fb05ad697905f3d2825b0f52515f7397c74809d1c5cce4a7cbbff0861aab1d93,Intel 80386,Malware,0,,,1,1,1,Malware,5837ab0bda9fcb3b080fb31fecab043b,gafgyt,2020-10-17 01:38:11,100042.0
fca8de785407ef8c4565acb0e996b0f57ba43c62a5299ac0cd1abd2f7257ff91,Intel 80386,Malware,0,,,1,0,0,Malware,2410a9f285c7dad0bbb9b7106e238cd6,gafgyt,2022-01-06 02:33:36,103794.0
663170287ab356a18f4b02e823171ef8fbc6ba0bcb01af3e2d071ff1f116ce7e,Intel 80386,Malware,0,,,1,1,1,Malware,f3b8c41554aec45f356ff9129217062d,gafgyt,2020-12-26 00:21:16,104139.0
9c714210499043794cbc52ec7ced2c61418be456c01e49d577189c19d1f67dee,Intel 80386,Malware,0,,,1,1,1,Malware,7ecff6d9c523b12c624643e21bd97b50,gafgyt,2019-09-24 23:57:14,95096.0
35bc6262dda63aa0e57bf9c7a1a47d38c924fbc78cb98d6feec80b860ba5132d,Intel 80386,Malware,0,,,1,1,1,Malware,74f8eb31347cdfc5a2a01453422655a5,gafgyt,2022-08-08 18:45:37,100042.0
b4607cd2063e0a785961dd0d95f893e99b8d8d23a5239b76e1446bee187e3384,Intel 80386,Malware,0,,,1,1,1,Malware,92cab811beef028c30bd33307077877e,gafgyt,2019-04-19 21:03:31,68252.0
431477a93c26b1811e7159696cdace5aae6c898ec690ded723a2ac8273407501,Intel 80386,Malware,0,,,1,1,1,Malware,42b0bf3f4258cc3cceb26429c01d30ce,gafgyt,2022-01-05 15:57:51,57129.0
d3be84b94e670f178e741604a5007b98dd5a630511df6399fcf4cc058f327de5,Intel 80386,Malware,0,,,1,1,1,Malware,00ca9c80d5495bbc68c300881a6651ce,gafgyt,2022-02-24 20:06:46,27156.0
2457caa0ed9d9f6806c99f1ce0613e23193cd3932c793ae09c7ee77c6b3e26e4,Intel 80386,Malware,0,,,1,1,1,Malware,6a7d5e9c09452b8edb06e3ed78179ce2,gafgyt,2019-01-01 07:32:40,103902.0
5dc836a63e9da3e827f9529b4e621d19c6c24055c5e88811b98493c0cfc95770,Intel 80386,Malware,0,,,1,1,1,Malware,92bce5db1d5f46744e6bf8f209698a7b,gafgyt,2020-10-20 21:27:05,85756.0
24e26638395347d4e107482a426c3f6c911977a3d712119dd00bf3a2dce8a6ef,Intel 80386,Malware,0,,,1,0,0,Malware,fc6368c589a13ba4179b3d1327b68e1f,gafgyt,2022-01-06 00:51:58,69704.0
5053f2324e80a338dedd423fbfb28351dc5b838f5c599287c3f908d3ff7fae8b,Intel 80386,Malware,0,,,1,1,1,Malware,d30201aade6977f56d23c1bb271f2cd6,gafgyt,2020-11-27 05:11:39,157137.0
95aef3bf60d1ce1cc99c82dee92664e94db670d60b4c82ccc6da78b7f8b0ee70,Intel 80386,Malware,0,,,1,1,1,Malware,efb9068d03d3b63b330ef3e840031b9a,gafgyt,2019-04-03 21:52:31,90989.0
809c2be00093dc453326aeebf55c79c46155028db4bc5a631c520bc8c89ebae6,Intel 80386,Malware,0,,,1,1,1,Malware,9785236e177e3b3438f0d12b45d96958,gafgyt,2022-01-06 04:16:18,90739.0
2c0c8e2634fadd6c13da916f7a1e7c56d77263356b2c6fa002acdccedb4efd2a,Intel 80386,Malware,0,,,1,1,1,Malware,e7e485e12eaa8c223cb22a4de95dbc23,gafgyt,2020-04-17 14:15:37,48124.0
98a22a1809baec67d274d430de5881481668beae50c6c4b6169b96c53ec4c940,Intel 80386,Malware,0,,,1,1,1,Malware,435764757a6c85fa04146c7e0b3d66ca,gafgyt,2024-03-03 21:20:00,104139.0
2de0ee7939d504f328648192441f4d924c4b82b9979d1ca40563780d7595a19e,Intel 80386,Malware,0,,,1,1,1,Malware,da82234f8bc5690bfa312f9deb712bc9,gafgyt,2019-01-04 15:02:54,144253.0
3747334ab1212e5f1900d7f1fedd2717185c644839c517e219112474ddb1d091,Intel 80386,Malware,0,,,1,1,1,Malware,53d2e09d6f6c4d66f9746e6be7976cec,gafgyt,2019-05-24 23:44:42,99511.0
93acd488c438b6cd4b544ba58c1e3eff9d192c5ccae60483f518656be143c86a,Intel 80386,Malware,0,,,1,1,1,Malware,903733531b2212e34eba4f9adcca4c98,gafgyt,2017-06-25 05:35:58,133289.0
f80c02a8f5b92ac6b948abcba068fef719a867a25ac8b331fffb463c1b36d0c8,Intel 80386,Malware,0,,,1,1,1,Malware,f13ee29fc74f52986f6544c256883954,gafgyt,2021-12-15 18:45:22,36725.0
70ecb578cc571e39cd8b8cbd39a13d4d5ec1cec149c6fabffffec21e64e2e964,Intel 80386,Malware,0,,,1,1,1,Malware,6ae9b522a9e330b4ccaa51c0c0e1585e,gafgyt,2019-10-13 00:42:05,82145.0
a4830f49c70b53b07fc6b6de27f63e09bfc49dff8b3514afc5cbbd2a6fbfb951,Intel 80386,Malware,0,,,1,1,1,Malware,1c12974a2ab670255b226136569d88df,gafgyt,2018-01-09 14:56:51,129195.0
61be881dea1ce3a14cc8b541e46f75d92eae3a45ea1b88d2fa82997f1018c200,Intel 80386,Malware,0,,,1,1,1,Malware,44b002000d3e91b548dd7d2a6f2081e9,gafgyt,2019-06-28 18:32:24,91425.0
28733c77b7520b112cb8d6a9ed4eca5b857c618ec0456593447cd905704f256e,Intel 80386,Malware,0,,,1,1,1,Malware,01e63a8fe7653ce66dcc2ce6ec8e30a5,gafgyt,2018-11-21 09:02:41,91540.0
d9b1305b98bf5c990e2bba66b27ba5fc0eea2c4d6cf2893f6256f139559f7855,Intel 80386,Malware,0,,,1,1,1,Malware,f022e645f6c0e4c225b84793c81ad173,gafgyt,2019-06-25 22:14:06,96546.0
40715c77a4fec2c5505c10ebdd5e163ed919d7b723617964aea34127cc98f6e5,Intel 80386,Malware,0,,,1,1,1,Malware,610e0ba77526aa9123efbe3f545fc132,gafgyt,2018-12-10 13:31:37,189377.0
82b0de4df5ae3bc571929aea35678843ecb323e7e13111de1aa6d1e70002fbf1,Intel 80386,Malware,0,,,1,1,1,Malware,5a5cfa21a0b856d5071e08a16e40f080,gafgyt,2021-09-27 10:47:28,100331.0
8665160cdd9478b7ee1882c26797143a2f2dbf9b7563ba29ae46682ef6316756,Intel 80386,Malware,0,,,1,0,0,Malware,791eaff84c76825095436304da1a72e3,gafgyt,2022-01-06 01:02:59,127498.0
f330384e8cbe2a223068fb777a25742c626aa0dbd275a966dabeade3ef88da50,Intel 80386,Malware,0,,,1,1,1,Malware,b58669a5b5aedb43951dacbb73ed344b,gafgyt,2021-01-27 22:46:14,136954.0
82aed30e28dbc90103143a53e8415212eb0ff3155dc921dbae814bc9cd4d648e,Intel 80386,Malware,0,,,1,1,1,Malware,04cf54eff2ba1a690efe7054ccfec954,gafgyt,2022-12-25 02:40:03,86409.0
4817f31885733527293a4ba8a05684421ae7387f64b06a30cbb39161c825a756,Intel 80386,Malware,0,,,1,1,1,Malware,57df61e600d73c31d491ffc176b21fb9,gafgyt,2023-02-04 17:28:39,99084.0
a78f2c4eb2596ae4dbd28d6eeeca624390196c63361c47ef12d75c3de5c7c685,Intel 80386,Malware,0,,,1,1,1,Malware,05f992c838051546aa37c44369213500,gafgyt,2019-05-23 18:58:27,99703.0
b4d90349588f95462814f1b71750f845de3047f7056510c606fc8eff0f4a2620,Intel 80386,Malware,0,,,1,1,1,Malware,9ad18c32fadcbd71d872636d1b549649,gafgyt,2018-10-26 02:55:47,96546.0
6ddc76e3dce0fb7628f2b8848716f0da5e70424f816ea45ed4d51b1e96323597,Intel 80386,Malware,0,,,1,1,1,Malware,c3e06d32d5d6a759e0416eb9509b5e73,gafgyt,2019-08-10 09:24:04,83329.0
37c34f1bdb686f16d26df834710a2f24463a8a84ccbd3d948a1a1bf1fb97d8a3,Intel 80386,Malware,0,,,1,1,1,Malware,307db195021f9ef047572337b1740401,gafgyt,2020-07-16 07:34:15,85756.0
faee5cc924edf1355fb9a446057113b6ea54bb523abb4bc70590ef1bb0a7b187,Intel 80386,Malware,0,,,1,1,1,Malware,100d86c60697ac46534435f4436bbb44,gafgyt,2019-03-17 19:22:45,99729.0
6a9b8e664c866dc38b0688dce9a45f13d166c8db8b9b2485044f3b8decdf36e4,Intel 80386,Malware,0,,,1,1,1,Malware,8c8aa80037aa52abcf0f6950677f63ef,gafgyt,2022-01-06 03:50:51,131362.0
7dc591c3a9cf69ae59740a29f20873ad76005d8047494e8e0535114151d43f88,Intel 80386,Malware,0,,,1,1,1,Malware,0595b80c6215b40d552fb9ad3fc4e7be,gafgyt,2021-08-03 10:45:16,100043.0
6d09999efdf8b129f0717d378372cb51218b8b9d3faad37e34661f08ab68edfc,Intel 80386,Malware,0,,,1,1,1,Malware,aa0f409fddc6705336d2eb34cde803cc,gafgyt,2022-01-05 17:03:07,78397.0
7428dbf7ce3ea0a8fdb147e9bccbff9f51dc733146be23df1592522589bb8c26,Intel 80386,Malware,0,,,1,1,1,Malware,e5056a493aaa8d2428751c42546977d5,gafgyt,2019-07-02 05:26:27,99709.0
a3e914d9df0991e7630ec24f5fc67ac5d855984eb5608c4403654340171a1297,Intel 80386,Malware,0,,,1,1,1,Malware,bd366c46e85ab5aeba4805e42bfc8ee2,gafgyt,2021-03-26 02:17:04,82228.0
1a7ef6b0cd00f019fac7d3fd953b7f2fa81b004a9c3d4475327be3fb56fa3f16,Intel 80386,Malware,0,,,1,1,1,Malware,7a6f8da230284a59084366b6826b0d8e,gafgyt,2020-05-17 06:57:38,104343.0
3adaeee145e87ca9c3453230e98030a5e6536f1508fe8a4219212da12535526e,Intel 80386,Malware,0,,,1,1,1,Malware,7662e97dabe4a060ecb9592060cfd8ef,gafgyt,2022-11-13 12:40:14,121468.0
71bbe8079fb498fe10612c932e9db603a3e7f372aecbaf1308f72046e8378c40,Intel 80386,Malware,0,,,1,1,1,Malware,4b651a1a0f7e93a230a026b56eedd46e,gafgyt,2018-11-05 07:07:28,87892.0
2e409e87c30f845a374b002bb59bea38100b7035abb660a008913cdeb79ff801,Intel 80386,Malware,0,,,1,0,0,Malware,6728e7781d8f9025749ecdf7140f8253,gafgyt,2022-01-06 02:48:09,56630.0
e2936a0ebf77279d94a689557b7ac4209f8f29f7742d90a4d7c1aa458c58c052,Intel 80386,Malware,0,,,1,0,0,Malware,cdd4f6d29dabe4d034f15bfd6b7ebe48,gafgyt,2022-01-06 02:50:31,65816.0
d544f2d0184f9a4fca037593c9f2ff0a3f3091ae3f418fb2d4dbc4947ecae8e2,Intel 80386,Malware,0,,,1,1,1,Malware,de4eae2249acf4ce6f94ffcc14d2dc86,gafgyt,2020-06-10 05:55:35,76836.0
e77a9c4eb4a5f949594350c02537df1aec983c878f9527f4089ca6815171e64b,Intel 80386,Malware,0,,,1,0,0,Malware,94dc4a9fdfb596d78205fa4863340565,gafgyt,2022-01-06 01:03:24,97424.0
7f76ee00786217020c350f60a9c5bc52ee970279abcc0b6fbb6ed45ced6de8cf,Intel 80386,Malware,0,,,1,1,1,Malware,0f7f375e52af66b5ea08f6acfae22869,gafgyt,2023-02-16 04:45:28,72807.0
8f7a9072ab1cf2e28e85bd0d703aed09adea770fdbffdd38a12f62569b195e0f,Intel 80386,Malware,0,,,1,1,1,Malware,e8c73e98f4dfff99af3cfd803a8969ed,gafgyt,2020-11-01 05:28:27,185053.0
31e2bd6701ad51bfcc6a881911b99ef61a39b5ce83af741f935ff23676c4b562,Intel 80386,Malware,0,,,1,1,1,Malware,7ed707e5d26f375de9f79d75471f5404,gafgyt,2020-08-29 01:42:56,76738.0
df0f1abddd055df6058f517393d47d57fb1b536ad74a448236d57abd64b87295,Intel 80386,Malware,0,,,1,1,1,Malware,2bf31da8e7ad4140bdee92c790744a2a,gafgyt,2018-11-17 23:48:54,119139.0
da649dd41ad616afec3dcac9cc9c29c5d899768cd547128db909fbcfed470cad,Intel 80386,Malware,0,,,1,1,1,Malware,0bfaaef34ea5af9a1ef72bf5e557d32f,gafgyt,2022-01-07 00:35:54,84239.0
1ea6c8c121cba10094a826c1cc148e7c3a2d21c097697acca14f51ace011aaf6,Intel 80386,Malware,0,,,1,1,1,Malware,7d2786428591f82cc8b8815fe96d45e2,gafgyt,2021-06-17 05:15:26,112506.0
a973e379eb48c707c6aa0e7477590fd627aed19faad184cf5ae46635ae8bf91d,Intel 80386,Malware,0,,,1,1,1,Malware,c15ebdd2d1177dea6865965120de9070,gafgyt,2019-08-03 08:56:38,157169.0
e8b23368539dcbbbed71ee7333588a72701d6ce3c1948c0609893ba679804ec7,Intel 80386,Malware,0,,,1,0,0,Malware,223065a145e7e5c154cb94b25b92ad3d,gafgyt,2022-01-06 01:40:59,94160.0
6353525ec1d421856f9928201312a7250e405cc2f7ed8fadd89c817ff62ce691,Intel 80386,Malware,0,,,1,1,1,Malware,af9db5e0f4770eefd6af26c18ecb663a,gafgyt,2021-06-10 01:38:45,100267.0
39677e3acf2fd678dc491629777f30b1eeab4abd4c821cb4a4373e4b6ae047fd,Intel 80386,Malware,0,,,1,0,0,Malware,d0d108c6b86a82a6b11fdacf8206ce25,gafgyt,2022-01-06 01:01:23,57622.0
bdda168cdc4f2efc3adc7008720cc0c93b0145e0ef1d8d05427fcc9aa2490554,Intel 80386,Malware,0,,,1,1,1,Malware,caf56eaf793bf4c879da5abdfcf6f70d,gafgyt,2022-01-05 16:05:06,53117.0
1bbbf7f2e13ed5ac555630b0231c591479cbc4a9a802da598d67ced478a8fe95,Intel 80386,Malware,0,,,1,0,0,Malware,bd0acb746fe26985fda81469c0d823c6,gafgyt,2022-01-06 00:57:51,78234.0
c26fbc21950076a65bd4e8f272e4daa9c500bc12365b870572a8dd6dee3fbd7f,Intel 80386,Malware,0,,,1,1,1,Malware,c5275751d7d20702a71352ff09fd9505,gafgyt,2020-07-19 17:40:20,104139.0
ab4b3418f1016121d4b2e4ed554c25c22fec12208c92b23fbd5e3b0881b8e61c,Intel 80386,Malware,0,,,1,1,1,Malware,075e39e246de3967f30a44b19c1b1522,gafgyt,2019-12-15 06:15:56,96546.0
dcbefd47f607dddfbcb5caffcf2448559ce942cd2e9a1d13fc78faf8448d3efa,Intel 80386,Malware,0,,,1,1,1,Malware,4e4b934b1ff3300af7d11dc17e792e9f,gafgyt,2020-06-01 01:44:33,99017.0
b7343893d0d3c590184f0f723ee35eb37ceba0f5a7297e7543d89aeae89906bb,Intel 80386,Malware,0,,,1,1,1,Malware,df97d23ef6f08762d6939fcc709721d3,gafgyt,2022-09-11 19:55:11,93551.0
17321a8c90cdbd549b4692e2b6f6f8817bcbd93538fa611d314cbd79d865e838,Intel 80386,Malware,0,,,1,1,1,Malware,43798cd8487273447dde91a49d87ae5b,gafgyt,2018-02-13 05:55:54,82253.0
c0c741ba14223318b5dd425dccf5a66bd819396b15ecf6e47782476ebdf99b69,Intel 80386,Malware,0,,,1,1,1,Malware,396edfbba7894f43aa348a0adc1b7dcd,gafgyt,2020-11-26 08:42:28,104139.0
5e65828aff393506151e650bfef4aa3aca610d7e4f4428ebaf908718d6343187,Intel 80386,Malware,0,,,1,1,1,Malware,e1a449fbec5a72fceeca79777f4391b0,gafgyt,2022-01-06 04:44:31,120590.0
c7accd415f47e8faede858eceed186130d3a7baff2bd28f2a0bc3883148c88d1,Intel 80386,Malware,0,,,1,1,1,Malware,8f4b4922dea20eb234bbf8211397f576,gafgyt,2022-01-05 15:50:56,79249.0
9971ec6411eab8460a987be2730a57f5ed09e699d7bc816b5c7e4852341437fe,Intel 80386,Malware,0,,,1,1,1,Malware,e3c8b1533c71224d2a7b9990a00179b6,gafgyt,2020-06-16 20:27:07,87924.0
88a1c9c2c43df66f43222dff53b68eeda69e84720f354f9d9987fd8276da812e,Intel 80386,Malware,0,,,1,1,1,Malware,f878fb554da9902b52807f660035ed57,gafgyt,2021-02-03 22:02:17,48444.0
15809d4135ee307af58d1ce25326bbf1ac1c8335fb369a9451ac004f5649a88f,Intel 80386,Malware,0,,,1,1,1,Malware,85622531f304ab411e9a76241fda2c27,gafgyt,2023-03-23 21:34:29,72366.0
c123417168696475b622efd09e8feb034b1f3754cc7985f697ed7775ad173375,Intel 80386,Malware,0,,,1,1,1,Malware,1646d8203ad2ad7e5affcba27430c1ea,gafgyt,2019-03-11 05:59:29,121851.0
af1b28e33018d004353626e9d6f4352d8a7b2b2a5ec37effbb6a7b03d539a178,Intel 80386,Malware,0,,,1,1,1,Malware,889f938fa3ba563ac693349f0c25efe9,gafgyt,2020-09-30 21:01:11,76738.0
92081955f10cf077c9eb3b09de397d897fe3f4a5a9a8db13809a249ba78581d9,Intel 80386,Malware,0,,,1,1,1,Malware,760c867c175d36060693b5c3d6aa9cf5,gafgyt,2021-01-27 11:20:16,104138.0
78fc1e818de4277668ba569f39b8740b97d4f88c7c0291b4d859f0943228d8fe,Intel 80386,Malware,0,,,1,0,0,Malware,43d3823ba5dd808dbaf0c416c4a0a811,gafgyt,2022-01-06 00:42:50,94434.0
549c4a9e1a1577ffd29553c92acc5aef4dc02ada0a661ba32879176fcd75b70f,Intel 80386,Malware,0,,,1,1,1,Malware,0e3271aa9e4a1d9a2bc313c70894df21,gafgyt,2021-02-22 16:28:58,96165.0
ec4e4f11a05b1af0dbcdac5c506ee2b1f757e4f94e2754c6dc8f843ffcaafbfa,Intel 80386,Malware,0,,,1,0,0,Malware,93dd4fd21b5a5776e025e9abcb9c5a05,gafgyt,2022-01-06 00:56:59,56534.0
331bbe2837213c3c0a7f634e6e5d5a7441417abd6a8ddc442e497810eff00591,Intel 80386,Malware,0,,,0,0,0,Malware,167ad25c6ccdf7a6b22a461be86b3177,gafgyt,2019-06-17 08:13:45,45056.0
0bac39b621b8814c47937b8384b1ecbe43282259c967f206c052360aa144d9aa,Intel 80386,Malware,0,,,1,1,1,Malware,88456fdd0883aa6242f791e29dd530a4,gafgyt,2017-04-20 00:01:23,107018.0
